field_100013_f,isPotionDurationMax
field_78298_i,renderEngine
field_78299_w,strikethroughStyle
field_78300_v,underlineStyle
field_78301_u,italicStyle
field_78302_t,boldStyle
field_78303_s,randomStyle
field_78304_r,textColor
field_78305_q,alpha
field_78306_p,green
field_78329_d,scaledHeightD
field_78330_e,scaleFactor
field_78331_b,scaledHeight
field_78332_c,scaledWidthD
field_78333_a,scaledWidth
field_78398_a,instance
field_78436_b,imageWidth
field_78437_c,imageHeight
field_78438_a,imageData
field_78450_g,equippedItemSlot
field_78451_d,prevEquippedProgress
field_78453_b,itemToRender
field_78454_c,equippedProgress
field_78455_a,mc
field_78490_B,thirdPersonDistance
field_78491_C,thirdPersonDistanceTemp
field_78492_L,smoothCamPartialTicks
field_78496_H,smoothCamYaw
field_78497_I,smoothCamPitch
field_78498_J,smoothCamFilterX
field_78499_K,smoothCamFilterY
field_78500_U,cloudFog
field_78502_W,cameraYaw
field_78503_V,cameraZoom
field_78504_Q,lightmapColors
field_78506_S,fovModifierHandPrev
field_78507_R,fovModifierHand
field_78508_Y,prevFrameTime
field_78509_X,cameraPitch
field_78510_Z,renderEndNanoTime
field_78513_d,lightmapTexture
field_78514_e,torchFlickerX
field_78515_b,anaglyphField
field_78516_c,itemRenderer
field_78517_a,anaglyphEnable
field_78521_m,fogColorBuffer
field_78526_w,mouseFilterYAxis
field_78527_v,mouseFilterXAxis
field_78528_u,pointedEntity
field_78529_t,rendererUpdateCount
field_78530_s,farPlaneDistance
field_78531_r,mc
field_78534_ac,rainSoundCounter
field_78535_ad,fogColor2
field_78536_aa,lightmapUpdateNeeded
field_78537_ab,random
field_78539_ae,fogColor1
field_78549_d,zPosition
field_78550_b,xPosition
field_78551_c,yPosition
field_78552_a,clippingHelper
field_78554_d,clippingMatrix
field_78557_a,frustum
field_78561_f,projectionMatrixBuffer
field_78562_g,modelviewMatrixBuffer
field_78563_e,instance
field_78722_g,worldObj
field_78723_d,renderPosZ
field_78724_e,renderEngine
field_78725_b,renderPosX
field_78726_c,renderPosY
field_78728_n,viewerPosZ
field_78729_o,entityRenderMap
field_78730_l,viewerPosX
field_78731_m,viewerPosY
field_78732_j,playerViewX
field_78733_k,options
field_78734_h,livingPlayer
field_78735_i,playerViewY
field_78736_p,textRenderer
field_78741_b,secondaryComponents
field_78742_a,primaryComponents
field_78770_f,curBlockDamageMP
field_78774_b,netClientHandler
field_78776_a,mc
field_78777_l,currentPlayerItem
field_78778_j,isHittingBlock
field_78779_k,currentGameType
field_78780_h,stepSoundTickCounter
field_78781_i,blockHitDelay
field_78782_b,textureOffsetY
field_78783_a,textureOffsetX
field_78795_f,rotateAngleX
field_78796_g,rotateAngleY
field_78797_d,rotationPointY
field_78798_e,rotationPointZ
field_78799_b,textureHeight
field_78800_c,rotationPointX
field_78801_a,textureWidth
field_78802_n,boxName
field_78803_o,textureOffsetX
field_78804_l,cubeList
field_78805_m,childModels
field_78806_j,showModel
field_78807_k,isHidden
field_78808_h,rotateAngleZ
field_78809_i,mirror
field_78810_s,baseModel
field_78811_r,displayList
field_78812_q,compiled
field_78813_p,textureOffsetY
field_78828_a,weightClass
field_78829_b,responseTime
field_78843_d,serverMOTD
field_78844_e,pingToServer
field_78845_b,serverIP
field_78846_c,populationInfo
field_78847_a,serverName
field_78858_b,servers
field_78859_a,mc
field_78865_b,serverPort
field_78866_a,ipAddress
field_78875_d,rand
field_78876_b,fxLayers
field_78877_c,renderer
field_78878_a,worldObj
field_78892_f,maxZ
field_78893_d,maxX
field_78894_e,maxY
field_78895_b,minY
field_78896_c,minZ
field_78897_a,minX
field_78899_d,sneak
field_78900_b,moveForward
field_78901_c,jump
field_78902_a,moveStrafe
field_78903_e,gameSettings
field_78939_q,noColor
field_80001_f,closestPlayer
field_80002_g,xpTargetColor
field_80004_Q,updateEntityTick
field_80005_w,hideServerAddress
field_82151_R,distanceWalkedOnStepModified
field_82153_h,portalCounter
field_82172_bs,canPickUpLoot
field_82174_bp,equipmentDropChances
field_82175_bq,isSwingInProgress
field_82179_bU,persistenceRequired
field_82180_bT,previousEquipment
field_82182_bS,equipment
field_82184_d,aiControlledByPlayer
field_82189_bL,lastBuyingPlayer
field_82190_bM,isLookingForHome
field_82192_a,mobSelector
field_82199_d,witchDrops
field_82200_e,witchAttackTimer
field_82219_bJ,attackEntitySelector
field_82222_j,blockBreakCounter
field_82225_f,fuseTime
field_82226_g,explosionRadius
field_82234_d,conversionTime
field_82237_a,spawnPosition
field_82248_d,spawnForced
field_82249_h,lastXPSound
field_82337_e,itemDropChance
field_82339_as,particleAlpha
field_82387_b,intListPattern
field_82388_c,keyValueListPattern
field_82389_a,tokenPattern
field_82401_a,skeletonHeadModel
field_82432_p,zombieVillagerModel
field_82483_a,itemDispenseBehaviorProvider
field_82575_g,totalTime
field_82576_c,generatorOptions
field_82577_x,theGameRules
field_82578_b,NBT_TYPES
field_82596_a,registryObjects
field_82597_b,defaultObject
field_82609_l,VALUES
field_82627_a,worldObj
field_82628_b,y
field_82629_c,z
field_82630_a,x
field_82635_f,maxSpeedBoostTime
field_82636_d,speedBoosted
field_82637_e,speedBoostTime
field_82638_b,maxSpeed
field_82639_c,currentSpeed
field_82640_a,thisEntity
field_82641_b,rangedAttackEntityHost
field_82642_h,maxAttackDistance
field_82643_g,targetEntitySelector
field_82653_b,worldFeatures
field_82654_c,biomeToUse
field_82655_a,flatLayers
field_82661_d,layerMinimumY
field_82664_a,layerCount
field_82668_f,scatteredFeatureSpawnList
field_82669_g,maxDistanceBetweenScatteredFeatures
field_82670_h,minDistanceBetweenScatteredFeatures
field_82675_b,cropTypeA
field_82676_c,cropTypeB
field_82678_d,cropTypeC
field_82679_b,cropTypeA
field_82680_c,cropTypeB
field_82681_h,cropTypeD
field_82682_h,hasWitch
field_82693_j,playerReputation
field_82694_i,noBreedTicks
field_82696_f,structureGenerators
field_82697_g,hasDecoration
field_82699_e,flatWorldGenInfo
field_82700_c,cachedBlockIDs
field_82701_j,lavaLakeGenerator
field_82702_h,hasDungeons
field_82703_i,waterLakeGenerator
field_82707_i,isAnimal
field_82723_d,isSplashPotion
field_82724_e,isAmbient
field_82727_n,wither
field_82728_o,anvil
field_82729_p,fallingBlock
field_82730_x,magicDamage
field_82731_v,wither
field_82745_f,createdAtCloudUpdateTick
field_82748_f,worldTypeId
field_82751_h,worldName
field_82754_f,priority
field_82755_b,isSmoking
field_82759_d,valueDouble
field_82760_b,valueBoolean
field_82761_c,valueInteger
field_82762_a,valueString
field_82771_a,theGameRules
field_82786_e,maxTradeUses
field_82807_a,skullTypes
field_82809_c,soilId
field_82811_a,hangingEntityClass
field_82818_l,goldenCarrotEffect
field_82821_f,version
field_82822_g,gameVersion
field_82825_d,hasColorModifier
field_82826_b,statusBarTime
field_82827_c,bossName
field_82828_a,healthScale
field_82831_U,bossColorModifier
field_82832_V,bossColorModifierPrev
field_82843_f,itemFrame
field_82852_f,outputSlot
field_82853_g,inputSlots
field_82854_e,maximumCost
field_82855_n,thePlayer
field_82856_l,materialCost
field_82857_m,repairedItemName
field_82860_h,theWorld
field_82862_h,thePlayer
field_82864_f,beaconSlot
field_82866_e,tileBeacon
field_82881_y,pauseOnLostFocus
field_82882_x,advancedItemTooltips
field_82884_b,LIGHT0_POS
field_82885_c,LIGHT1_POS
field_82890_f,batOuterLeftWing
field_82891_d,batLeftWing
field_82892_e,batOuterRightWing
field_82893_b,batBody
field_82894_c,batRightWing
field_82895_a,batHead
field_82896_a,skeletonHead
field_82898_f,villagerNose
field_82902_i,witchHat
field_82906_o,offsetX
field_82907_q,offsetZ
field_82908_p,offsetY
field_82912_p,heightMapMinimum
field_82913_c,generatorSettings
field_82914_M,spawnableCaveCreatureList
field_82915_S,theWorldGenerator
field_83001_bt,invulnerable
field_83002_am,debugCrashKeyPressTime
field_83016_L,theCalendar
field_85037_d,aiArrowAttack
field_85038_e,aiAttackOnCollide
field_85053_h,throwerName
field_85059_f,firstCategoryInCrashReport
field_85060_g,stacktrace
field_85061_c,theReportCategory
field_85075_d,stackTrace
field_85076_b,name
field_85077_c,children
field_85078_a,crashReport
field_85087_d,lastUpdateTime
field_85091_b,value
field_85092_a,key
field_85095_o,debugBoundingBox
field_85159_M,isAdventureModeExempt
field_85177_Q,worldTeleporter
field_85183_f,currentItemHittingBlock
field_85185_A,touchscreen
field_85190_d,destinationCoordinateKeys
field_85191_c,destinationCoordinateCache
field_85192_a,worldServerInstance
field_90016_e,inventoryCrafting
field_92014_j,explosionStrength
field_92016_l,highlightingItemStack
field_92017_k,remainingHighlightTicks
field_92025_p,openGLWarning1
field_92039_az,fireworkExplosions
field_92040_ay,theEffectRenderer
field_92041_a,twinkle
field_92042_ax,fireworkAge
field_92048_ay,twinkle
field_92049_a,baseTextureIndex
field_92050_aA,fadeColourRed
field_92051_aB,fadeColourGreen
field_92052_aC,fadeColourBlue
field_92053_aD,hasFadeColour
field_92054_ax,trail
field_92055_b,lifetime
field_92056_a,fireworkAge
field_92057_e,explosionPower
field_92086_a,isBlank
field_92091_k,thorns
field_92101_f,copyIngredientNBT
field_92117_D,heldItemTooltips
field_92118_B,overrideWidth
field_92119_C,overrideHeight
field_94051_e,hasCustomName
field_94054_b,particleTextureIndexX
field_94055_c,particleTextureIndexY
field_94063_bt,_combatTracker
field_94084_b,tntPlacedBy
field_94102_c,entityName
field_94106_a,minecartTNTFuse
field_94109_b,pushZ
field_94110_c,fuel
field_94111_a,pushX
field_94112_b,dropContentsWhenDead
field_94113_a,minecartContainerItems
field_94141_F,destroyBlockIcons
field_94187_f,holder
field_94188_d,height
field_94189_e,subSlots
field_94190_b,originY
field_94191_c,width
field_94192_a,originX
field_94201_d,height
field_94202_e,rotated
field_94204_c,width
field_94205_a,scaleFactor
field_94233_j,width
field_94234_k,height
field_94239_h,currentAngle
field_94240_i,angleDelta
field_94242_j,angleDelta
field_94244_i,currentAngle
field_94249_f,missingImage
field_94252_e,mapUploadedSprites
field_94254_c,basePath
field_94258_i,listAnimatedSprites
field_94313_f,maxHeight
field_94314_g,forcePowerOf2
field_94315_d,currentHeight
field_94316_e,maxWidth
field_94317_b,stitchSlots
field_94318_c,currentWidth
field_94319_a,setStitchHolders
field_94323_h,maxTileDimension
field_94535_f,dragMode
field_94536_g,dragEvent
field_94537_h,dragSlots
field_94538_a,hopperInventory
field_94554_b,fighter
field_94556_a,combatEntries
field_94557_a,selectAnything
field_94564_f,fallDistance
field_94565_d,health
field_94568_c,damage
field_94569_a,damageSrc
field_94579_S,pendingTickListEntriesThisTick
field_94601_a,bowPullIconNameArray
field_94603_a,EMPTY_SLOT_NAMES
field_96093_i,entityUniqueID
field_96113_a,isBlocked
field_96245_b,startTime
field_96303_A,fancyStyling
field_96304_B,controlString
field_96329_z,formattingCode
field_96330_y,formattingCodePattern
field_96331_x,nameMapping
field_96442_D,worldScoreboard
field_96465_b,behaviourDefaultDispenseItem
field_96506_b,delayedInitNbt
field_96507_a,theScoreboard
field_96540_f,teamMemberships
field_96541_d,objectiveDisplaySlots
field_96542_e,teams
field_96543_b,scoreObjectiveCriterias
field_96544_c,entitiesScoreObjectives
field_96545_a,scoreObjectives
field_96554_c,scoreboardSaveData
field_96555_a,scoreboardMCServer
field_96566_b,selectInventories
field_96567_c,armor
field_96602_b,dispenserMinecartBehavior
field_96605_cw,dispenserBehavior
field_96638_f,health
field_96639_d,playerKillCount
field_96640_e,totalKillCount
field_96641_b,DUMMY
field_96642_c,deathCount
field_96643_a,INSTANCES
field_96644_g,dummyName
field_96654_d,scorePlayerName
field_96655_e,scorePoints
field_96656_b,theScoreboard
field_96657_c,theScoreObjective
field_96658_a,scoreComparator
field_96671_f,colorSuffix
field_96672_g,allowFriendlyFire
field_96673_d,teamNameSPT
field_96674_e,namePrefixSPT
field_96675_b,registeredName
field_96676_c,membershipSet
field_96677_a,theScoreboard
field_96683_d,displayName
field_96684_b,name
field_96685_c,objectiveCriteria
field_96686_a,theScoreboard
field_96691_E,chatScale
field_96692_F,chatWidth
field_96693_G,chatHeightUnfocused
field_96694_H,chatHeightFocused
field_98038_p,forceSpawn
field_98040_a,mobSpawnerLogic
field_98044_b,transferTicker
field_98056_d,ageWidth
field_98057_e,ageHeight
field_98149_a,holder
field_98151_a,theTexture
field_98222_b,nbtData
field_98223_c,entityType
field_98224_g,minecraftStartTimeMilis
field_98282_f,randomEntity
field_98283_g,minSpawnDelay
field_98284_d,prevMobRotation
field_98285_e,minecartToSpawn
field_98286_b,spawnDelay
field_98287_c,mobRotation
field_98288_a,mobID
field_98289_l,activatingRangeFromPlayer
field_98290_m,spawnRange
field_98291_j,cachedEntity
field_98292_k,maxNearbyEntities
field_98293_h,maxSpawnDelay
field_98294_i,spawnCount
field_98301_h,canSeeFriendlyInvisibles
field_98303_au,AMBIENT_OCCLUSIONS
