func_100011_g,getIsPotionDurationMax
func_181656_b,hasNaN
func_181662_b,pos
func_181663_c,normal
func_181664_j,getBufferSize
func_181665_a,getDistanceSq
func_181666_a,color
func_181667_k,nextVertexFormatIndex
func_181668_a,begin
func_181669_b,color
func_181670_b,growBuffer
func_181671_a,lightmap
func_181672_a,getVertexState
func_181673_a,tex
func_181674_a,sortVertexData
func_181675_d,endVertex
func_181679_a,draw
func_181681_a,getTransform
func_181682_g,getAllTransforms
func_181688_b,getTransform
func_181689_a,applyTransform
func_181701_a,getBlockPosOffset16
func_181719_f,getIntegerSize
func_181720_d,getOffset
func_181721_a,addElement
func_181722_a,bufferData
func_181743_a,addForClass
func_181746_c,getFrames
func_181747_a,addFrame
func_181748_a,getLagometerValue
func_181749_a,getLastIndex
func_181750_b,getIndex
func_181751_b,parseIndex
func_181756_a,getInteger
func_181758_c,hsvToRGB
func_183002_r,shouldBroadcastConsoleToOps
func_183005_a,isThereOneNegativeScale
func_183023_f,bypassesPlayerLimit
func_183024_b,bypassesPlayerLimit
func_183026_b,bypassesPlayerLimit
func_183028_i,deleteOldServerResourcesPacks
func_183029_j,getCpu
func_183500_a,setGuiSize
func_70000_a,addServerStatsToSnooper
func_70001_b,addServerTypeToSnooper
func_70002_Q,isSnooperEnabled
func_70003_b,canCommandSenderUseCommand
func_70005_c_,getName
func_70007_b,resetLog
func_70008_c,getLogContents
func_70011_f,getDistance
func_70012_b,setLocationAndAngles
func_70013_c,getBrightness
func_70014_b,writeEntityToNBT
func_70015_d,setFire
func_70016_h,setVelocity
func_70018_K,setBeenAttacked
func_70019_c,setEating
func_70020_e,readFromNBT
func_70021_al,getParts
func_70022_Q,getEntityString
func_70024_g,addVelocity
func_70026_G,isWet
func_70027_ad,isBurning
func_70028_i,isEntityEqual
func_70029_a,setWorld
func_70030_z,onEntityUpdate
func_70031_b,setSprinting
func_70032_d,getDistanceToEntity
func_70033_W,getYOffset
func_70034_d,setRotationYawHead
func_70035_c,getInventory
func_70037_a,readEntityFromNBT
func_70038_c,isOffsetPositionInLiquid
func_70039_c,writeToNBTOptional
func_70040_Z,getLookVec
func_70041_e_,canTriggerWalking
func_70042_X,getMountedYOffset
func_70043_V,updateRiderPosition
func_70044_A,setOnFireFromLava
func_70045_F,isImmuneToFire
func_70046_E,getCollisionBoundingBox
func_70047_e,getEyeHeight
func_70049_a,newFloatNBTList
func_70050_g,setAir
func_70051_ag,isSprinting
func_70052_a,setFlag
func_70055_a,isInsideOfMaterial
func_70057_ab,performHurtAnimation
func_70058_J,isNotColliding
func_70060_a,moveFlying
func_70062_b,setCurrentItemOrArmor
func_70065_x,preparePlayerToSpawn
func_70066_B,extinguish
func_70067_L,canBeCollidedWith
func_70068_e,getDistanceSqToEntity
func_70070_b,getBrightnessForRender
func_70071_h_,onUpdate
func_70072_I,handleWaterMovement
func_70074_a,onKillEntity
func_70075_an,canAttackWithItem
func_70076_C,kill
func_70077_a,onStruckByLightning
func_70078_a,mountEntity
func_70079_am,getRotationYawHead
func_70080_a,setPositionAndRotation
func_70081_e,dealFireDamage
func_70082_c,setAngles
func_70083_f,getFlag
func_70084_c,addToPlayerScore
func_70085_c,interact
func_70086_ai,getAir
func_70087_a,newDoubleNBTList
func_70088_a,entityInit
func_70089_S,isEntityAlive
func_70090_H,isInWater
func_70091_d,moveEntity
func_70092_e,getDistanceSq
func_70093_af,isSneaking
func_70094_T,isEntityInsideOpaqueBlock
func_70095_a,setSneaking
func_70096_w,getDataWatcher
func_70097_a,attackEntityFrom
func_70098_U,updateRidden
func_70099_a,entityDropItem
func_70100_b_,onCollideWithPlayer
func_70101_b,setRotation
func_70103_a,handleStatusUpdate
func_70104_M,canBePushed
func_70105_a,setSize
func_70106_y,setDead
func_70107_b,setPosition
func_70108_f,applyEntityCollision
func_70109_d,writeToNBT
func_70110_aj,setInWeb
func_70111_Y,getCollisionBorderSize
func_70112_a,isInRangeToRenderDist
func_70113_ah,isEating
func_70114_g,getCollisionBox
func_70115_ae,isRiding
func_70182_d,getVelocity
func_70183_g,getInaccuracy
func_70184_a,onImpact
func_70185_h,getGravityVelocity
func_70186_c,setThrowableHeading
func_70196_i,getPotionDamage
func_70227_a,onImpact
func_70239_b,setDamage
func_70240_a,setKnockbackStrength
func_70241_g,getIsCritical
func_70242_d,getDamage
func_70243_d,setIsCritical
func_70265_b,setTimeSinceHit
func_70266_a,setDamageTaken
func_70267_i,getForwardDirection
func_70268_h,getTimeSinceHit
func_70269_c,setForwardDirection
func_70270_d,setIsBoatEmpty
func_70271_g,getDamageTaken
func_70288_d,setAgeToCreativeDespawnTime
func_70289_a,combineItems
func_70296_d,markDirty
func_70297_j_,getInventoryStackLimit
func_70298_a,decrStackSize
func_70299_a,setInventorySlotContents
func_70300_a,isUseableByPlayer
func_70301_a,getStackInSlot
func_70302_i_,getSizeInventory
func_70304_b,removeStackFromSlot
func_70429_k,decrementAnimations
func_70430_l,getTotalArmorValue
func_70431_c,hasItemStack
func_70432_d,storeItemStack
func_70436_m,dropAllItems
func_70437_b,setItemStack
func_70440_f,armorItemInSlot
func_70441_a,addItemStackToInventory
func_70442_a,writeToNBT
func_70443_b,readFromNBT
func_70445_o,getItemStack
func_70447_i,getFirstEmptyStack
func_70448_g,getCurrentItem
func_70449_g,damageArmor
func_70451_h,getHotbarSize
func_70452_e,storePartialItemStack
func_70453_c,changeCurrentItem
func_70455_b,copyInventory
func_70463_b,getStackInRowAndColumn
func_70468_h,getCurrentRecipe
func_70469_d,inventoryResetNeededOnSlotChange
func_70470_g,resetRecipeAndSlots
func_70471_c,setCurrentRecipeIndex
func_70486_a,loadInventoryFromNBT
func_70487_g,saveInventoryToNBT
func_70491_i,getDamage
func_70492_c,setDamage
func_70493_k,getRollingDirection
func_70494_i,setRollingDirection
func_70496_j,getRollingAmplitude
func_70497_h,setRollingAmplitude
func_70515_d,explode
func_70518_d,onValidSurface
func_70526_d,getXpValue
func_70527_a,getXPSplit
func_70528_g,getTextureByXP
func_70534_d,getRedColorF
func_70535_g,getBlueColorF
func_70536_a,setParticleTextureIndex
func_70537_b,getFXLayer
func_70538_b,setRBGColorF
func_70541_f,multipleParticleScaleBy
func_70542_f,getGreenColorF
func_70543_e,multiplyVelocity
func_70589_b,setBaseSpellTextureIndex
func_70599_aP,getSoundVolume
func_70601_bi,getCanSpawnHere
func_70603_bj,getRenderSizeModifier
func_70604_c,setRevengeTarget
func_70605_aq,getMoveHelper
func_70606_j,setHealth
func_70608_bn,isPlayerSleeping
func_70609_aI,onDeathUpdate
func_70610_aX,isMovementBlocked
func_70612_e,moveEntityWithHeading
func_70613_aW,isServerWorld
func_70615_aA,eatGrassBonus
func_70617_f_,isOnLadder
func_70618_n,removePotionEffectClient
func_70619_bc,updateAITasks
func_70621_aR,getHurtSound
func_70623_bb,despawnEntity
func_70624_b,setAttackTarget
func_70625_a,faceEntity
func_70626_be,updateEntityActionState
func_70627_aG,getTalkInterval
func_70628_a,dropFewItems
func_70629_bd,updateAITick
func_70631_g_,isChild
func_70632_aY,isBlocking
func_70634_a,setPositionAndUpdate
func_70635_at,getEntitySenses
func_70636_d,onLivingUpdate
func_70637_d,setJumping
func_70638_az,getAttackTarget
func_70639_aQ,getLivingSound
func_70641_bl,getMaxSpawnedInChunk
func_70642_aH,playLivingSound
func_70643_av,getAITarget
func_70644_a,isPotionActive
func_70645_a,onDeath
func_70646_bf,getVerticalFaceSpeed
func_70647_i,getSoundPitch
func_70648_aU,canBreatheUnderwater
func_70650_aV,isAIEnabled
func_70651_bq,getActivePotionEffects
func_70652_k,attackEntityAsMob
func_70653_a,knockBack
func_70654_ax,getAge
func_70655_b,applyArmorCalculations
func_70656_aK,spawnExplosionParticle
func_70657_f,setMoveForward
func_70658_aO,getTotalArmorValue
func_70659_e,setAIMoveSpeed
func_70660_b,getActivePotionEffect
func_70661_as,getNavigator
func_70662_br,isEntityUndead
func_70663_b,updateRotation
func_70664_aZ,jump
func_70665_d,damageEntity
func_70668_bt,getCreatureAttribute
func_70669_a,renderBrokenItemStack
func_70670_a,onNewPotionEffect
func_70671_ap,getLookHelper
func_70672_c,applyPotionDamageCalculations
func_70673_aS,getDeathSound
func_70674_bp,clearActivePotions
func_70675_k,damageArmor
func_70676_i,getLook
func_70678_g,getSwingProgress
func_70679_bo,updatePotionEffects
func_70681_au,getRNG
func_70682_h,decreaseAirSupply
func_70683_ar,getJumpHelper
func_70684_aJ,isPlayer
func_70685_l,canEntityBeSeen
func_70686_a,canAttackClass
func_70687_e,isPotionApplicable
func_70688_c,onFinishedPotionEffect
func_70689_ay,getAIMoveSpeed
func_70690_d,addPotionEffect
func_70691_i,heal
func_70692_ba,canDespawn
func_70693_a,getExperiencePoints
func_70694_bm,getHeldItem
func_70695_b,onChangedPotionEffect
func_70781_l,hasPath
func_70799_a,setSlimeSize
func_70800_m,canDamagePlayer
func_70802_j,createInstance
func_70803_o,getJumpSound
func_70804_p,makesSoundOnLand
func_70805_n,getAttackStrength
func_70806_k,getJumpDelay
func_70807_r,makesSoundOnJump
func_70808_l,alterSquishAmount
func_70809_q,getSlimeSize
func_70814_o,isValidLightLevel
func_70816_c,teleportToEntity
func_70819_e,setScreaming
func_70820_n,teleportRandomly
func_70821_d,shouldAttackPlayer
func_70823_r,isScreaming
func_70825_j,teleportTo
func_70829_a,setCreeperState
func_70830_n,getPowered
func_70831_j,getCreeperFlashIntensity
func_70832_p,getCreeperState
func_70835_c,becomeAngryAt
func_70839_e,setBesideClimbableBlock
func_70841_p,isBesideClimbableBlock
func_70844_e,setOnFire
func_70849_f,setPlayerCreated
func_70850_q,isPlayerCreated
func_70851_e,setHoldingRose
func_70852_n,getVillage
func_70853_p,getHoldRoseTick
func_70854_o,getAttackTimer
func_70873_a,setGrowingAge
func_70874_b,getGrowingAge
func_70875_t,resetInLove
func_70877_b,isBreedingItem
func_70878_b,canMateWith
func_70880_s,isInLove
func_70890_k,getHeadRotationAngleX
func_70892_o,getSheared
func_70893_e,setSheared
func_70894_j,getHeadRotationPointY
func_70900_e,setSaddled
func_70901_n,getSaddled
func_70902_q,getOwner
func_70903_f,setTamed
func_70904_g,setSitting
func_70906_o,isSitting
func_70907_r,getAISit
func_70908_e,playTameEffect
func_70909_n,isTamed
func_70912_b,setTameSkin
func_70913_u,getTameSkin
func_70915_j,getShadingWhileWet
func_70916_h,setAngry
func_70917_k,getInterestedAngle
func_70918_i,setBegging
func_70919_bu,isAngry
func_70920_v,getTailRotation
func_70921_u,isWolfWet
func_70922_bv,isBegging
func_70923_f,getShakeAngle
func_70930_a,setRecipes
func_70931_l_,getCustomer
func_70932_a_,setCustomer
func_70933_a,useRecipe
func_70934_b,getRecipes
func_70938_b,setProfession
func_70939_f,setPlaying
func_70940_q,isTrading
func_70941_o,isMating
func_70945_p,isPlaying
func_70946_n,getProfession
func_70947_e,setMating
func_70965_a,attackEntityFromPart
func_70967_k,setNewTarget
func_70969_j,updateDragonEnderCrystal
func_70970_a,collideWithEntities
func_70971_b,attackEntitiesInList
func_70972_a,destroyBlocksInAABB
func_70973_b,simplifyAngle
func_70974_a,getMovementOffsets
func_70996_bM,shouldHeal
func_70998_m,interactWith
func_70999_a,wakeUpPlayer
func_71000_j,addMovementStat
func_71001_a,onItemPickup
func_71004_bE,respawnPlayer
func_71005_bN,getInventoryEnderChest
func_71007_a,displayGUIChest
func_71008_a,setItemInUse
func_71009_b,onCriticalHit
func_71010_c,updateItemUse
func_71011_bu,getItemInUse
func_71012_a,joinEntityItemWithWorld
func_71013_b,removeExperienceLevel
func_71015_k,addMountedMovementStat
func_71016_p,sendPlayerAbilities
func_71019_a,dropPlayerItemWithRandomChoice
func_71020_j,addExhaustion
func_71023_q,addExperience
func_71024_bL,getFoodStats
func_71026_bH,isPlayerFullyAsleep
func_71027_c,travelToDimension
func_71028_bD,destroyCurrentEquippedItem
func_71029_a,triggerAchievement
func_71033_a,setGameType
func_71034_by,stopUsingItem
func_71036_o,onItemUseFinish
func_71037_bA,getScore
func_71038_i,swingItem
func_71039_bw,isUsingItem
func_71040_bB,dropOneItem
func_71041_bz,clearItemInUse
func_71043_e,canEat
func_71044_o,collideWithPlayer
func_71045_bC,getCurrentEquippedItem
func_71047_c,onEnchantmentCritical
func_71048_c,displayGUIBook
func_71049_a,clonePlayer
func_71050_bK,xpBarCap
func_71051_bG,getBedOrientationInDegrees
func_71052_bv,getItemInUseCount
func_71053_j,closeScreen
func_71057_bx,getItemInUseDuration
func_71059_n,attackTargetEntityWithCurrentItem
func_71060_bI,getSleepTimer
func_71061_d_,resetHeight
func_71064_a,addStat
func_71110_a,updateCraftingInventory
func_71111_a,sendSlotContents
func_71112_a,sendProgressBarUpdate
func_71113_k,updateHeldItem
func_71114_r,getPlayerIP
func_71116_b,addSelfToInternalCraftingInventory
func_71117_bO,getNextWindowId
func_71118_n,setPlayerHealthUpdated
func_71120_a,sendContainerToPlayer
func_71121_q,getServerForPlayer
func_71122_b,handleFalling
func_71123_m,mountEntityAndWakeUp
func_71124_b,getEquipmentInSlot
func_71127_g,onUpdateEntity
func_71128_l,closeContainer
func_71150_b,setPlayerSPHealth
func_71152_a,setXPStats
func_71165_d,sendChatMessage
func_71187_D,getCommandManager
func_71188_g,setAllowPvp
func_71189_e,setHostname
func_71190_q,updateTimeLightAndEntities
func_71191_d,setBuildLimit
func_71192_d,setUserMessage
func_71193_K,allowSpawnMonsters
func_71194_c,canCreateBonusChest
func_71195_b_,getUserMessage
func_71197_b,startServer
func_71198_k,logDebug
func_71199_h,isHardcore
func_71200_ad,serverIsInRunLoop
func_71201_j,logSevere
func_71203_ab,getConfigurationManager
func_71204_b,setDemo
func_71205_p,setMOTD
func_71206_a,shareToLAN
func_71207_Z,getBuildLimit
func_71208_b,setServerPort
func_71209_f,getFile
func_71211_k,getServerHostname
func_71213_z,getAllUsernames
func_71214_G,getServerOwner
func_71215_F,getServerPort
func_71216_a_,outputPercentRemaining
func_71217_p,tick
func_71218_a,worldServerForDimension
func_71219_W,isPVPEnabled
func_71220_V,getCanSpawnNPCs
func_71221_J,getWorldName
func_71222_d,initialWorldChunkLoad
func_71223_ag,enableProfiling
func_71224_l,setServerOwner
func_71225_e,canStructuresSpawn
func_71228_a,finalTick
func_71229_d,setOnlineMode
func_71230_b,addServerInfoToCrashReport
func_71231_X,isFlightAllowed
func_71233_x,getCurrentPlayerCount
func_71234_u,getPort
func_71235_a,setGameType
func_71236_h,logWarning
func_71237_c,convertMapIfNeeded
func_71238_n,getDataDirectory
func_71239_B,isDebuggingEnabled
func_71240_o,systemExitNow
func_71241_aa,isServerStopped
func_71242_L,isDemo
func_71243_i,clearCurrentTask
func_71244_g,logInfo
func_71245_h,setAllowFlight
func_71246_n,setWorldName
func_71247_a,loadAllWorlds
func_71249_w,getMinecraftVersion
func_71250_E,getKeyPair
func_71251_e,setCanSpawnAnimals
func_71252_i,handleRConCommand
func_71253_a,setKeyPair
func_71254_M,getActiveAnvilConverter
func_71255_r,getAllowNether
func_71256_s,startServerThread
func_71257_f,setCanSpawnNPCs
func_71258_A,getPlugins
func_71259_af,getTickCounter
func_71260_j,stopServer
func_71261_m,setFolderName
func_71262_S,isDedicatedServer
func_71263_m,initiateShutdown
func_71264_H,isSinglePlayer
func_71265_f,getGameType
func_71266_T,isServerInOnlineMode
func_71267_a,saveAllWorlds
func_71268_U,getCanSpawnAnimals
func_71270_I,getFolderName
func_71272_O,deleteWorldAndStopServer
func_71273_Y,getMOTD
func_71274_v,getMotd
func_71275_y,getMaxPlayers
func_71276_C,getServer
func_71277_t,getHostname
func_71278_l,isServerRunning
func_71279_ae,getGuiEnabled
func_71326_a,saveProperties
func_71327_a,getIntProperty
func_71328_a,setProperty
func_71329_c,getSettingsFilename
func_71330_a,getStringProperty
func_71331_a,addPendingCommand
func_71332_a,getBooleanProperty
func_71333_ah,executePendingCommands
func_71344_c,getPublic
func_71351_a,setServerData
func_71352_k,toggleFullscreen
func_71353_a,loadWorld
func_71354_a,setDimensionAndSpawnPlayer
func_71355_q,isDemo
func_71356_B,isSingleplayer
func_71359_d,getSaveLoader
func_71361_d,checkGLError
func_71363_D,stopIntegratedServer
func_71364_i,setIngameNotInFocus
func_71366_a,displayDebugInfo
func_71369_N,getGLMaximumTextureSize
func_71370_a,resize
func_71371_a,launchIntegratedServer
func_71372_G,isFullScreen
func_71375_t,isFancyGraphicsEnabled
func_71377_b,displayCrashReport
func_71378_E,getPlayerUsageSnooper
func_71379_u,isAmbientOcclusionEnabled
func_71381_h,setIngameFocus
func_71382_s,isGuiEnabled
func_71383_b,updateDebugProfilerName
func_71384_a,startGame
func_71385_j,displayInGameMenu
func_71386_F,getSystemTime
func_71387_A,isIntegratedServerRunning
func_71389_H,startTimerHackThread
func_71396_d,addGraphicsAndWorldToCrashReport
func_71398_f,freeMemory
func_71400_g,shutdown
func_71401_C,getIntegratedServer
func_71403_a,loadWorld
func_71404_a,crashed
func_71405_e,shutdownMinecraftApplet
func_71407_l,runTick
func_71410_x,getMinecraft
func_71411_J,runGameLoop
func_71497_f,getFile
func_71498_d,getCauseStackTraceOrString
func_71499_a,addCrashSectionThrowable
func_71500_a,addCrashSectionCallable
func_71501_a,getDescription
func_71502_e,getCompleteReport
func_71503_h,getWittyComment
func_71504_g,populateEnvironment
func_71505_b,getCrashCause
func_71506_a,getSectionsInStringBuilder
func_71507_a,addCrashSection
func_71514_a,getCommandAliases
func_71515_b,processCommand
func_71517_b,getCommandName
func_71518_a,getCommandUsage
func_71519_b,canCommandSenderUseCommand
func_71521_c,getCommandSenderAsPlayer
func_71523_a,doesStringStartWith
func_71527_a,joinNiceString
func_71529_a,setAdminCommander
func_71530_a,getListOfStringsMatchingLastWord
func_71534_d,getSortedPossibleCommands
func_71535_c,getCommands
func_71536_c,getPlayers
func_71538_c,getListOfPlayerUsernames
func_71539_b,getGameModeFromCommand
func_71541_a,setGameType
func_71542_c,getAllUsernames
